Request id,Pickup point,Driver id,Status,Request Date,Request timestamp,Drop Date,Drop timestamp,Trip Duration (minutes),Request Hour,Request Day of Week,Daypart,Gap Type
3899,Airport,,No Cars Available,13-07-2016,22:05,,,,22,Wednesday,Night,No Availability
3910,Airport,,No Cars Available,13-07-2016,22:05,,,,22,Wednesday,Night,No Availability
3901,Airport,,No Cars Available,13-07-2016,22:09,,,,22,Wednesday,Night,No Availability
3902,Airport,,No Cars Available,13-07-2016,22:09,,,,22,Wednesday,Night,No Availability
3903,Airport,,No Cars Available,13-07-2016,22:11,,,,22,Wednesday,Night,No Availability
3906,Airport,,No Cars Available,13-07-2016,22:12,,,,22,Wednesday,Night,No Availability
3907,Airport,,No Cars Available,13-07-2016,22:12,,,,22,Wednesday,Night,No Availability
3918,City,,No Cars Available,13-07-2016,22:12,,,,22,Wednesday,Night,No Availability
3912,Airport,,No Cars Available,13-07-2016,22:12,,,,22,Wednesday,Night,No Availability
3928,City,,No Cars Available,13-07-2016,22:14,,,,22,Wednesday,Night,No Availability
3911,Airport,,No Cars Available,13-07-2016,22:14,,,,22,Wednesday,Night,No Availability
3923,City,,No Cars Available,13-07-2016,22:18,,,,22,Wednesday,Night,No Availability
3922,City,,No Cars Available,13-07-2016,22:18,,,,22,Wednesday,Night,No Availability
3931,Airport,,No Cars Available,13-07-2016,22:21,,,,22,Wednesday,Night,No Availability
3930,City,,No Cars Available,13-07-2016,22:22,,,,22,Wednesday,Night,No Availability
3921,City,,No Cars Available,13-07-2016,22:23,,,,22,Wednesday,Night,No Availability
3926,Airport,,No Cars Available,13-07-2016,22:23,,,,22,Wednesday,Night,No Availability
3919,Airport,,No Cars Available,13-07-2016,22:23,,,,22,Wednesday,Night,No Availability
3933,Airport,,No Cars Available,13-07-2016,22:27,,,,22,Wednesday,Night,No Availability
3937,City,,No Cars Available,13-07-2016,22:28,,,,22,Wednesday,Night,No Availability
3929,Airport,,No Cars Available,13-07-2016,22:28,,,,22,Wednesday,Night,No Availability
3941,City,,No Cars Available,13-07-2016,22:30,,,,22,Wednesday,Night,No Availability
3936,City,,No Cars Available,13-07-2016,22:30,,,,22,Wednesday,Night,No Availability
3946,Airport,,No Cars Available,13-07-2016,22:36,,,,22,Wednesday,Night,No Availability
3938,City,,No Cars Available,13-07-2016,22:37,,,,22,Wednesday,Night,No Availability
3949,City,,No Cars Available,13-07-2016,22:40,,,,22,Wednesday,Night,No Availability
3958,Airport,,No Cars Available,13-07-2016,22:46,,,,22,Wednesday,Night,No Availability
3951,Airport,,No Cars Available,13-07-2016,22:46,,,,22,Wednesday,Night,No Availability
3962,City,,No Cars Available,13-07-2016,22:47,,,,22,Wednesday,Night,No Availability
3961,City,,No Cars Available,13-07-2016,22:50,,,,22,Wednesday,Night,No Availability
3963,Airport,,No Cars Available,13-07-2016,22:55,,,,22,Wednesday,Night,No Availability
3967,City,,No Cars Available,13-07-2016,22:57,,,,22,Wednesday,Night,No Availability
3968,Airport,,No Cars Available,13-07-2016,22:59,,,,22,Wednesday,Night,No Availability
3971,City,,No Cars Available,13-07-2016,22:59,,,,22,Wednesday,Night,No Availability
3972,City,,No Cars Available,13-07-2016,23:00,,,,23,Wednesday,Night,No Availability
3975,City,,No Cars Available,13-07-2016,23:04,,,,23,Wednesday,Night,No Availability
3976,City,,No Cars Available,13-07-2016,23:07,,,,23,Wednesday,Night,No Availability
3980,City,,No Cars Available,13-07-2016,23:16,,,,23,Wednesday,Night,No Availability
3984,Airport,,No Cars Available,13-07-2016,23:17,,,,23,Wednesday,Night,No Availability
3986,Airport,,No Cars Available,13-07-2016,23:17,,,,23,Wednesday,Night,No Availability
3988,City,,No Cars Available,13-07-2016,23:23,,,,23,Wednesday,Night,No Availability
3995,City,,No Cars Available,13-07-2016,23:36,,,,23,Wednesday,Night,No Availability
3998,Airport,,No Cars Available,13-07-2016,23:39,,,,23,Wednesday,Night,No Availability
4001,City,,No Cars Available,13-07-2016,23:39,,,,23,Wednesday,Night,No Availability
4006,City,,No Cars Available,13-07-2016,23:45,,,,23,Wednesday,Night,No Availability
4000,City,,No Cars Available,13-07-2016,23:47,,,,23,Wednesday,Night,No Availability
4017,City,,No Cars Available,13-07-2016,23:50,,,,23,Wednesday,Night,No Availability
4010,Airport,,No Cars Available,13-07-2016,23:50,,,,23,Wednesday,Night,No Availability
4015,City,,No Cars Available,13-07-2016,23:52,,,,23,Wednesday,Night,No Availability
4013,City,,No Cars Available,13-07-2016,23:53,,,,23,Wednesday,Night,No Availability
4014,City,,No Cars Available,13-07-2016,23:56,,,,23,Wednesday,Night,No Availability
4016,City,,No Cars Available,13-07-2016,23:59,,,,23,Wednesday,Night,No Availability
4028,City,,No Cars Available,14-07-2016,00:09,,,,0,Thursday,Late Night,No Availability
4029,City,,No Cars Available,14-07-2016,00:14,,,,0,Thursday,Late Night,No Availability
4032,City,,No Cars Available,14-07-2016,00:15,,,,0,Thursday,Late Night,No Availability
4033,Airport,,No Cars Available,14-07-2016,00:25,,,,0,Thursday,Late Night,No Availability
4034,City,,No Cars Available,14-07-2016,00:29,,,,0,Thursday,Late Night,No Availability
4035,Airport,,No Cars Available,14-07-2016,00:31,,,,0,Thursday,Late Night,No Availability
4036,Airport,,No Cars Available,14-07-2016,00:31,,,,0,Thursday,Late Night,No Availability
4038,Airport,,No Cars Available,14-07-2016,00:34,,,,0,Thursday,Late Night,No Availability
4042,Airport,,No Cars Available,14-07-2016,00:39,,,,0,Thursday,Late Night,No Availability
4044,Airport,,No Cars Available,14-07-2016,00:51,,,,0,Thursday,Late Night,No Availability
4046,City,,No Cars Available,14-07-2016,00:57,,,,0,Thursday,Late Night,No Availability
4047,City,,No Cars Available,14-07-2016,01:00,,,,1,Thursday,Late Night,No Availability
4048,Airport,,No Cars Available,14-07-2016,01:03,,,,1,Thursday,Late Night,No Availability
4050,City,,No Cars Available,14-07-2016,01:10,,,,1,Thursday,Late Night,No Availability
4053,Airport,,No Cars Available,14-07-2016,01:15,,,,1,Thursday,Late Night,No Availability
4052,City,,No Cars Available,14-07-2016,01:16,,,,1,Thursday,Late Night,No Availability
4055,City,,No Cars Available,14-07-2016,01:22,,,,1,Thursday,Late Night,No Availability
4054,City,,No Cars Available,14-07-2016,01:23,,,,1,Thursday,Late Night,No Availability
4056,City,,No Cars Available,14-07-2016,01:25,,,,1,Thursday,Late Night,No Availability
4058,Airport,,No Cars Available,14-07-2016,01:27,,,,1,Thursday,Late Night,No Availability
4057,City,,No Cars Available,14-07-2016,01:29,,,,1,Thursday,Late Night,No Availability
4061,City,,No Cars Available,14-07-2016,01:33,,,,1,Thursday,Late Night,No Availability
4059,City,,No Cars Available,14-07-2016,01:35,,,,1,Thursday,Late Night,No Availability
4063,City,,No Cars Available,14-07-2016,01:36,,,,1,Thursday,Late Night,No Availability
4062,Airport,,No Cars Available,14-07-2016,01:42,,,,1,Thursday,Late Night,No Availability
4064,City,,No Cars Available,14-07-2016,01:48,,,,1,Thursday,Late Night,No Availability
4068,Airport,,No Cars Available,14-07-2016,01:59,,,,1,Thursday,Late Night,No Availability
4067,City,,No Cars Available,14-07-2016,02:00,,,,2,Thursday,Late Night,No Availability
4069,City,,No Cars Available,14-07-2016,02:02,,,,2,Thursday,Late Night,No Availability
4071,City,,No Cars Available,14-07-2016,02:03,,,,2,Thursday,Late Night,No Availability
4070,City,,No Cars Available,14-07-2016,02:03,,,,2,Thursday,Late Night,No Availability
4072,City,,No Cars Available,14-07-2016,02:04,,,,2,Thursday,Late Night,No Availability
4076,Airport,,No Cars Available,14-07-2016,02:16,,,,2,Thursday,Late Night,No Availability
4074,City,,No Cars Available,14-07-2016,02:18,,,,2,Thursday,Late Night,No Availability
4080,Airport,,No Cars Available,14-07-2016,02:29,,,,2,Thursday,Late Night,No Availability
4083,City,,No Cars Available,14-07-2016,02:35,,,,2,Thursday,Late Night,No Availability
4086,City,,No Cars Available,14-07-2016,02:46,,,,2,Thursday,Late Night,No Availability
4089,City,,No Cars Available,14-07-2016,02:52,,,,2,Thursday,Late Night,No Availability
4088,City,,No Cars Available,14-07-2016,02:53,,,,2,Thursday,Late Night,No Availability
4090,Airport,,No Cars Available,14-07-2016,02:55,,,,2,Thursday,Late Night,No Availability
4095,Airport,,No Cars Available,14-07-2016,03:10,,,,3,Thursday,Late Night,No Availability
4096,City,,No Cars Available,14-07-2016,03:13,,,,3,Thursday,Late Night,No Availability
4099,City,,No Cars Available,14-07-2016,03:22,,,,3,Thursday,Late Night,No Availability
4100,Airport,,No Cars Available,14-07-2016,03:30,,,,3,Thursday,Late Night,No Availability
4101,City,,No Cars Available,14-07-2016,03:31,,,,3,Thursday,Late Night,No Availability
4104,Airport,,No Cars Available,14-07-2016,03:38,,,,3,Thursday,Late Night,No Availability
4102,Airport,,No Cars Available,14-07-2016,03:38,,,,3,Thursday,Late Night,No Availability
4103,Airport,,No Cars Available,14-07-2016,03:39,,,,3,Thursday,Late Night,No Availability
4106,City,,No Cars Available,14-07-2016,03:45,,,,3,Thursday,Late Night,No Availability
4107,City,,No Cars Available,14-07-2016,03:51,,,,3,Thursday,Late Night,No Availability
4110,Airport,,No Cars Available,14-07-2016,03:58,,,,3,Thursday,Late Night,No Availability
4113,City,,No Cars Available,14-07-2016,04:00,,,,4,Thursday,Late Night,No Availability
4109,City,,No Cars Available,14-07-2016,04:02,,,,4,Thursday,Late Night,No Availability
4112,Airport,,No Cars Available,14-07-2016,04:03,,,,4,Thursday,Late Night,No Availability
4111,City,,No Cars Available,14-07-2016,04:06,,,,4,Thursday,Late Night,No Availability
4115,City,,No Cars Available,14-07-2016,04:11,,,,4,Thursday,Late Night,No Availability
4116,Airport,,No Cars Available,14-07-2016,04:13,,,,4,Thursday,Late Night,No Availability
4120,City,,No Cars Available,14-07-2016,04:27,,,,4,Thursday,Late Night,No Availability
4123,City,,No Cars Available,14-07-2016,04:38,,,,4,Thursday,Late Night,No Availability
4131,City,,No Cars Available,14-07-2016,04:41,,,,4,Thursday,Late Night,No Availability
4124,City,,No Cars Available,14-07-2016,04:41,,,,4,Thursday,Late Night,No Availability
4127,City,,No Cars Available,14-07-2016,04:46,,,,4,Thursday,Late Night,No Availability
4132,City,,No Cars Available,14-07-2016,04:46,,,,4,Thursday,Late Night,No Availability
4139,City,,No Cars Available,14-07-2016,04:48,,,,4,Thursday,Late Night,No Availability
4135,Airport,,No Cars Available,14-07-2016,04:49,,,,4,Thursday,Late Night,No Availability
4138,City,,No Cars Available,14-07-2016,04:49,,,,4,Thursday,Late Night,No Availability
4142,City,,No Cars Available,14-07-2016,04:50,,,,4,Thursday,Late Night,No Availability
4152,City,,No Cars Available,14-07-2016,04:55,,,,4,Thursday,Late Night,No Availability
4149,City,,No Cars Available,14-07-2016,04:59,,,,4,Thursday,Late Night,No Availability
4159,Airport,,No Cars Available,14-07-2016,05:05,,,,5,Thursday,Early Morning,No Availability
4172,City,,No Cars Available,14-07-2016,05:17,,,,5,Thursday,Early Morning,No Availability
4190,City,,No Cars Available,14-07-2016,05:21,,,,5,Thursday,Early Morning,No Availability
4193,City,,No Cars Available,14-07-2016,05:25,,,,5,Thursday,Early Morning,No Availability
4181,City,,No Cars Available,14-07-2016,05:25,,,,5,Thursday,Early Morning,No Availability
4191,City,,No Cars Available,14-07-2016,05:32,,,,5,Thursday,Early Morning,No Availability
4200,City,,No Cars Available,14-07-2016,05:32,,,,5,Thursday,Early Morning,No Availability
4208,City,,No Cars Available,14-07-2016,05:39,,,,5,Thursday,Early Morning,No Availability
4219,City,,No Cars Available,14-07-2016,05:42,,,,5,Thursday,Early Morning,No Availability
4220,City,,No Cars Available,14-07-2016,05:43,,,,5,Thursday,Early Morning,No Availability
4217,City,,No Cars Available,14-07-2016,05:45,,,,5,Thursday,Early Morning,No Availability
4237,City,,No Cars Available,14-07-2016,05:52,,,,5,Thursday,Early Morning,No Availability
4228,City,,No Cars Available,14-07-2016,05:53,,,,5,Thursday,Early Morning,No Availability
4240,City,,No Cars Available,14-07-2016,05:56,,,,5,Thursday,Early Morning,No Availability
4229,City,,No Cars Available,14-07-2016,05:56,,,,5,Thursday,Early Morning,No Availability
4246,City,,No Cars Available,14-07-2016,05:58,,,,5,Thursday,Early Morning,No Availability
4244,City,,No Cars Available,14-07-2016,06:00,,,,6,Thursday,Early Morning,No Availability
4241,City,,No Cars Available,14-07-2016,06:01,,,,6,Thursday,Early Morning,No Availability
4247,City,,No Cars Available,14-07-2016,06:03,,,,6,Thursday,Early Morning,No Availability
4256,City,,No Cars Available,14-07-2016,06:05,,,,6,Thursday,Early Morning,No Availability
4259,City,,No Cars Available,14-07-2016,06:10,,,,6,Thursday,Early Morning,No Availability
4265,City,,No Cars Available,14-07-2016,06:12,,,,6,Thursday,Early Morning,No Availability
4261,City,,No Cars Available,14-07-2016,06:12,,,,6,Thursday,Early Morning,No Availability
4262,City,,No Cars Available,14-07-2016,06:15,,,,6,Thursday,Early Morning,No Availability
4267,City,,No Cars Available,14-07-2016,06:17,,,,6,Thursday,Early Morning,No Availability
4269,City,,No Cars Available,14-07-2016,06:19,,,,6,Thursday,Early Morning,No Availability
4275,City,,No Cars Available,14-07-2016,06:22,,,,6,Thursday,Early Morning,No Availability
4279,City,,No Cars Available,14-07-2016,06:29,,,,6,Thursday,Early Morning,No Availability
4282,City,,No Cars Available,14-07-2016,06:31,,,,6,Thursday,Early Morning,No Availability
4283,City,,No Cars Available,14-07-2016,06:31,,,,6,Thursday,Early Morning,No Availability
4289,City,,No Cars Available,14-07-2016,06:35,,,,6,Thursday,Early Morning,No Availability
4291,City,,No Cars Available,14-07-2016,06:40,,,,6,Thursday,Early Morning,No Availability
4292,City,,No Cars Available,14-07-2016,06:42,,,,6,Thursday,Early Morning,No Availability
4295,City,,No Cars Available,14-07-2016,06:42,,,,6,Thursday,Early Morning,No Availability
4306,City,,No Cars Available,14-07-2016,06:49,,,,6,Thursday,Early Morning,No Availability
4309,Airport,,No Cars Available,14-07-2016,06:50,,,,6,Thursday,Early Morning,No Availability
4317,City,,No Cars Available,14-07-2016,06:51,,,,6,Thursday,Early Morning,No Availability
4318,City,,No Cars Available,14-07-2016,06:51,,,,6,Thursday,Early Morning,No Availability
4307,City,,No Cars Available,14-07-2016,06:56,,,,6,Thursday,Early Morning,No Availability
4320,City,,No Cars Available,14-07-2016,07:02,,,,7,Thursday,Early Morning,No Availability
4324,City,,No Cars Available,14-07-2016,07:04,,,,7,Thursday,Early Morning,No Availability
4333,City,,No Cars Available,14-07-2016,07:13,,,,7,Thursday,Early Morning,No Availability
4344,City,,No Cars Available,14-07-2016,07:15,,,,7,Thursday,Early Morning,No Availability
4334,City,,No Cars Available,14-07-2016,07:18,,,,7,Thursday,Early Morning,No Availability
4347,City,,No Cars Available,14-07-2016,07:18,,,,7,Thursday,Early Morning,No Availability
4352,City,,No Cars Available,14-07-2016,07:21,,,,7,Thursday,Early Morning,No Availability
4348,City,,No Cars Available,14-07-2016,07:23,,,,7,Thursday,Early Morning,No Availability
4353,City,,No Cars Available,14-07-2016,07:24,,,,7,Thursday,Early Morning,No Availability
4362,City,,No Cars Available,14-07-2016,07:30,,,,7,Thursday,Early Morning,No Availability
4367,City,,No Cars Available,14-07-2016,07:35,,,,7,Thursday,Early Morning,No Availability
4373,City,,No Cars Available,14-07-2016,07:39,,,,7,Thursday,Early Morning,No Availability
4382,City,,No Cars Available,14-07-2016,07:48,,,,7,Thursday,Early Morning,No Availability
4393,City,,No Cars Available,14-07-2016,07:54,,,,7,Thursday,Early Morning,No Availability
4394,City,,No Cars Available,14-07-2016,08:00,,,,8,Thursday,Early Morning,No Availability
4405,City,,No Cars Available,14-07-2016,08:01,,,,8,Thursday,Early Morning,No Availability
4407,City,,No Cars Available,14-07-2016,08:08,,,,8,Thursday,Early Morning,No Availability
4412,City,,No Cars Available,14-07-2016,08:11,,,,8,Thursday,Early Morning,No Availability
4424,City,,No Cars Available,14-07-2016,08:17,,,,8,Thursday,Early Morning,No Availability
4437,City,,No Cars Available,14-07-2016,08:24,,,,8,Thursday,Early Morning,No Availability
4436,City,,No Cars Available,14-07-2016,08:24,,,,8,Thursday,Early Morning,No Availability
4432,City,,No Cars Available,14-07-2016,08:24,,,,8,Thursday,Early Morning,No Availability
4429,City,,No Cars Available,14-07-2016,08:25,,,,8,Thursday,Early Morning,No Availability
4449,City,,No Cars Available,14-07-2016,08:29,,,,8,Thursday,Early Morning,No Availability
4453,City,,No Cars Available,14-07-2016,08:36,,,,8,Thursday,Early Morning,No Availability
4460,City,,No Cars Available,14-07-2016,08:36,,,,8,Thursday,Early Morning,No Availability
4474,City,,No Cars Available,14-07-2016,08:43,,,,8,Thursday,Early Morning,No Availability
4466,City,,No Cars Available,14-07-2016,08:46,,,,8,Thursday,Early Morning,No Availability
4473,City,,No Cars Available,14-07-2016,08:48,,,,8,Thursday,Early Morning,No Availability
4477,City,,No Cars Available,14-07-2016,08:51,,,,8,Thursday,Early Morning,No Availability
4493,City,,No Cars Available,14-07-2016,08:52,,,,8,Thursday,Early Morning,No Availability
4494,City,,No Cars Available,14-07-2016,08:58,,,,8,Thursday,Early Morning,No Availability
4490,City,,No Cars Available,14-07-2016,09:00,,,,9,Thursday,Morning,No Availability
4508,City,,No Cars Available,14-07-2016,09:05,,,,9,Thursday,Morning,No Availability
4495,City,,No Cars Available,14-07-2016,09:06,,,,9,Thursday,Morning,No Availability
4513,City,,No Cars Available,14-07-2016,09:06,,,,9,Thursday,Morning,No Availability
4502,City,,No Cars Available,14-07-2016,09:07,,,,9,Thursday,Morning,No Availability
4528,City,,No Cars Available,14-07-2016,09:27,,,,9,Thursday,Morning,No Availability
4526,City,,No Cars Available,14-07-2016,09:28,,,,9,Thursday,Morning,No Availability
4522,Airport,,No Cars Available,14-07-2016,09:28,,,,9,Thursday,Morning,No Availability
4537,City,,No Cars Available,14-07-2016,09:36,,,,9,Thursday,Morning,No Availability
4541,City,,No Cars Available,14-07-2016,09:37,,,,9,Thursday,Morning,No Availability
4550,City,,No Cars Available,14-07-2016,09:38,,,,9,Thursday,Morning,No Availability
4554,City,,No Cars Available,14-07-2016,09:42,,,,9,Thursday,Morning,No Availability
4551,City,,No Cars Available,14-07-2016,09:42,,,,9,Thursday,Morning,No Availability
4553,Airport,,No Cars Available,14-07-2016,09:43,,,,9,Thursday,Morning,No Availability
4565,City,,No Cars Available,14-07-2016,09:45,,,,9,Thursday,Morning,No Availability
4549,Airport,,No Cars Available,14-07-2016,09:46,,,,9,Thursday,Morning,No Availability
4548,City,,No Cars Available,14-07-2016,09:46,,,,9,Thursday,Morning,No Availability
4555,City,,No Cars Available,14-07-2016,09:46,,,,9,Thursday,Morning,No Availability
4559,City,,No Cars Available,14-07-2016,09:49,,,,9,Thursday,Morning,No Availability
4564,City,,No Cars Available,14-07-2016,09:52,,,,9,Thursday,Morning,No Availability
4587,City,,No Cars Available,14-07-2016,09:59,,,,9,Thursday,Morning,No Availability
4584,City,,No Cars Available,14-07-2016,10:00,,,,10,Thursday,Morning,No Availability
4585,City,,No Cars Available,14-07-2016,10:00,,,,10,Thursday,Morning,No Availability
4583,City,,No Cars Available,14-07-2016,10:01,,,,10,Thursday,Morning,No Availability
4582,City,,No Cars Available,14-07-2016,10:03,,,,10,Thursday,Morning,No Availability
4589,City,,No Cars Available,14-07-2016,10:06,,,,10,Thursday,Morning,No Availability
4596,City,,No Cars Available,14-07-2016,10:07,,,,10,Thursday,Morning,No Availability
4595,City,,No Cars Available,14-07-2016,10:07,,,,10,Thursday,Morning,No Availability
4591,City,,No Cars Available,14-07-2016,10:08,,,,10,Thursday,Morning,No Availability
4597,City,,No Cars Available,14-07-2016,10:08,,,,10,Thursday,Morning,No Availability
4598,City,,No Cars Available,14-07-2016,10:12,,,,10,Thursday,Morning,No Availability
4590,City,,No Cars Available,14-07-2016,10:13,,,,10,Thursday,Morning,No Availability
4606,Airport,,No Cars Available,14-07-2016,10:19,,,,10,Thursday,Morning,No Availability
4608,Airport,,No Cars Available,14-07-2016,10:23,,,,10,Thursday,Morning,No Availability
4604,City,,No Cars Available,14-07-2016,10:25,,,,10,Thursday,Morning,No Availability
4613,City,,No Cars Available,14-07-2016,10:43,,,,10,Thursday,Morning,No Availability
4616,City,,No Cars Available,14-07-2016,10:55,,,,10,Thursday,Morning,No Availability
4622,Airport,,No Cars Available,14-07-2016,11:00,,,,11,Thursday,Morning,No Availability
4617,City,,No Cars Available,14-07-2016,11:02,,,,11,Thursday,Morning,No Availability
4619,Airport,,No Cars Available,14-07-2016,11:04,,,,11,Thursday,Morning,No Availability
4629,City,,No Cars Available,14-07-2016,11:11,,,,11,Thursday,Morning,No Availability
4633,City,,No Cars Available,14-07-2016,11:21,,,,11,Thursday,Morning,No Availability
4634,City,,No Cars Available,14-07-2016,11:30,,,,11,Thursday,Morning,No Availability
4636,City,,No Cars Available,14-07-2016,11:32,,,,11,Thursday,Morning,No Availability
4640,Airport,,No Cars Available,14-07-2016,11:39,,,,11,Thursday,Morning,No Availability
4647,City,,No Cars Available,14-07-2016,11:50,,,,11,Thursday,Morning,No Availability
4650,Airport,,No Cars Available,14-07-2016,11:58,,,,11,Thursday,Morning,No Availability
4662,Airport,,No Cars Available,14-07-2016,12:13,,,,12,Thursday,Morning,No Availability
4660,City,,No Cars Available,14-07-2016,12:13,,,,12,Thursday,Morning,No Availability
4666,Airport,,No Cars Available,14-07-2016,12:26,,,,12,Thursday,Morning,No Availability
4670,Airport,,No Cars Available,14-07-2016,12:36,,,,12,Thursday,Morning,No Availability
4675,City,,No Cars Available,14-07-2016,12:39,,,,12,Thursday,Morning,No Availability
4676,Airport,,No Cars Available,14-07-2016,12:44,,,,12,Thursday,Morning,No Availability
4682,Airport,,No Cars Available,14-07-2016,12:49,,,,12,Thursday,Morning,No Availability
4678,City,,No Cars Available,14-07-2016,12:49,,,,12,Thursday,Morning,No Availability
4688,Airport,,No Cars Available,14-07-2016,13:03,,,,13,Thursday,Afternoon,No Availability
4692,City,,No Cars Available,14-07-2016,13:04,,,,13,Thursday,Afternoon,No Availability
4689,City,,No Cars Available,14-07-2016,13:09,,,,13,Thursday,Afternoon,No Availability
4697,City,,No Cars Available,14-07-2016,13:12,,,,13,Thursday,Afternoon,No Availability
4705,Airport,,No Cars Available,14-07-2016,13:13,,,,13,Thursday,Afternoon,No Availability
4707,City,,No Cars Available,14-07-2016,13:13,,,,13,Thursday,Afternoon,No Availability
4704,City,,No Cars Available,14-07-2016,13:16,,,,13,Thursday,Afternoon,No Availability
4708,City,,No Cars Available,14-07-2016,13:18,,,,13,Thursday,Afternoon,No Availability
4703,Airport,,No Cars Available,14-07-2016,13:18,,,,13,Thursday,Afternoon,No Availability
4725,Airport,,No Cars Available,14-07-2016,13:56,,,,13,Thursday,Afternoon,No Availability
4734,Airport,,No Cars Available,14-07-2016,14:37,,,,14,Thursday,Afternoon,No Availability
4742,Airport,,No Cars Available,14-07-2016,15:00,,,,15,Thursday,Afternoon,No Availability
4744,Airport,,No Cars Available,14-07-2016,15:03,,,,15,Thursday,Afternoon,No Availability
4746,City,,No Cars Available,14-07-2016,15:10,,,,15,Thursday,Afternoon,No Availability
4749,Airport,,No Cars Available,14-07-2016,15:11,,,,15,Thursday,Afternoon,No Availability
4764,City,,No Cars Available,14-07-2016,15:30,,,,15,Thursday,Afternoon,No Availability
4763,City,,No Cars Available,14-07-2016,15:33,,,,15,Thursday,Afternoon,No Availability
4772,City,,No Cars Available,14-07-2016,15:55,,,,15,Thursday,Afternoon,No Availability
4778,City,,No Cars Available,14-07-2016,16:21,,,,16,Thursday,Afternoon,No Availability
4781,Airport,,No Cars Available,14-07-2016,16:29,,,,16,Thursday,Afternoon,No Availability
4782,Airport,,No Cars Available,14-07-2016,16:33,,,,16,Thursday,Afternoon,No Availability
4785,City,,No Cars Available,14-07-2016,16:42,,,,16,Thursday,Afternoon,No Availability
4789,City,,No Cars Available,14-07-2016,16:44,,,,16,Thursday,Afternoon,No Availability
4793,City,,No Cars Available,14-07-2016,16:47,,,,16,Thursday,Afternoon,No Availability
4794,City,,No Cars Available,14-07-2016,16:55,,,,16,Thursday,Afternoon,No Availability
4804,City,,No Cars Available,14-07-2016,17:02,,,,17,Thursday,Evening,No Availability
4806,City,,No Cars Available,14-07-2016,17:06,,,,17,Thursday,Evening,No Availability
4808,Airport,,No Cars Available,14-07-2016,17:14,,,,17,Thursday,Evening,No Availability
4809,Airport,,No Cars Available,14-07-2016,17:14,,,,17,Thursday,Evening,No Availability
4816,Airport,,No Cars Available,14-07-2016,17:14,,,,17,Thursday,Evening,No Availability
4807,Airport,,No Cars Available,14-07-2016,17:15,,,,17,Thursday,Evening,No Availability
4817,Airport,,No Cars Available,14-07-2016,17:17,,,,17,Thursday,Evening,No Availability
4819,Airport,,No Cars Available,14-07-2016,17:18,,,,17,Thursday,Evening,No Availability
4811,Airport,,No Cars Available,14-07-2016,17:18,,,,17,Thursday,Evening,No Availability
4818,Airport,,No Cars Available,14-07-2016,17:20,,,,17,Thursday,Evening,No Availability
4836,Airport,,No Cars Available,14-07-2016,17:21,,,,17,Thursday,Evening,No Availability
4821,Airport,,No Cars Available,14-07-2016,17:21,,,,17,Thursday,Evening,No Availability
4826,Airport,,No Cars Available,14-07-2016,17:24,,,,17,Thursday,Evening,No Availability
4824,Airport,,No Cars Available,14-07-2016,17:24,,,,17,Thursday,Evening,No Availability
4820,Airport,,No Cars Available,14-07-2016,17:25,,,,17,Thursday,Evening,No Availability
4827,Airport,,No Cars Available,14-07-2016,17:25,,,,17,Thursday,Evening,No Availability
4832,Airport,,No Cars Available,14-07-2016,17:26,,,,17,Thursday,Evening,No Availability
4838,Airport,,No Cars Available,14-07-2016,17:27,,,,17,Thursday,Evening,No Availability
4840,Airport,,No Cars Available,14-07-2016,17:27,,,,17,Thursday,Evening,No Availability
4835,Airport,,No Cars Available,14-07-2016,17:27,,,,17,Thursday,Evening,No Availability
4841,Airport,,No Cars Available,14-07-2016,17:27,,,,17,Thursday,Evening,No Availability
4843,Airport,,No Cars Available,14-07-2016,17:28,,,,17,Thursday,Evening,No Availability
4839,Airport,,No Cars Available,14-07-2016,17:28,,,,17,Thursday,Evening,No Availability
4844,Airport,,No Cars Available,14-07-2016,17:30,,,,17,Thursday,Evening,No Availability
4833,Airport,,No Cars Available,14-07-2016,17:30,,,,17,Thursday,Evening,No Availability
4837,Airport,,No Cars Available,14-07-2016,17:30,,,,17,Thursday,Evening,No Availability
4853,Airport,,No Cars Available,14-07-2016,17:33,,,,17,Thursday,Evening,No Availability
4852,City,,No Cars Available,14-07-2016,17:34,,,,17,Thursday,Evening,No Availability
4856,Airport,,No Cars Available,14-07-2016,17:34,,,,17,Thursday,Evening,No Availability
4855,Airport,,No Cars Available,14-07-2016,17:34,,,,17,Thursday,Evening,No Availability
4861,Airport,,No Cars Available,14-07-2016,17:34,,,,17,Thursday,Evening,No Availability
4846,Airport,,No Cars Available,14-07-2016,17:35,,,,17,Thursday,Evening,No Availability
4864,Airport,,No Cars Available,14-07-2016,17:35,,,,17,Thursday,Evening,No Availability
4842,Airport,,No Cars Available,14-07-2016,17:36,,,,17,Thursday,Evening,No Availability
4851,Airport,,No Cars Available,14-07-2016,17:36,,,,17,Thursday,Evening,No Availability
4845,Airport,,No Cars Available,14-07-2016,17:37,,,,17,Thursday,Evening,No Availability
4860,Airport,,No Cars Available,14-07-2016,17:38,,,,17,Thursday,Evening,No Availability
4871,Airport,,No Cars Available,14-07-2016,17:43,,,,17,Thursday,Evening,No Availability
4870,Airport,,No Cars Available,14-07-2016,17:43,,,,17,Thursday,Evening,No Availability
4873,Airport,,No Cars Available,14-07-2016,17:44,,,,17,Thursday,Evening,No Availability
